,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
372,TCS,EQ,13-Nov-18,1914.85,1915.0,1939.0,1903.0,1936.2,1934.95,1927.95,1418432,2734662511.0,60182,724102,51.05,11,2018,2429.3607385265445,0.01049690576285367,Slight positive
373,TCS,EQ,14-Nov-18,1934.95,1925.0,1929.9,1870.0,1880.0,1880.65,1883.81,2422318,4563195897.0,112536,1410903,58.25,11,2018,2427.4801900312777,-0.028062740639292927,Slight positive
374,TCS,EQ,15-Nov-18,1880.65,1864.0,1899.0,1857.6,1877.0,1872.85,1881.5,1829123,3441500866.0,132944,746855,40.83,11,2018,2426.0485498958215,-0.004147502193390662,Slight positive
375,TCS,EQ,16-Nov-18,1872.85,1889.0,1899.8,1870.25,1889.0,1886.6,1883.01,1829729,3445403284.0,86826,1011076,55.26,11,2018,2424.6592234562677,0.007341751875483915,Slight positive
376,TCS,EQ,19-Nov-18,1886.6,1899.0,1907.35,1864.3,1902.0,1902.45,1883.58,1740628,3278604708.0,81373,964132,55.39,11,2018,2423.38291612292,0.008401356938407822,Slight positive
377,TCS,EQ,20-Nov-18,1902.45,1902.0,1902.0,1874.2,1880.0,1878.25,1883.47,1190182,2241673953.0,60265,569446,47.85,11,2018,2422.473431469599,-0.012720439433362318,Slight positive
378,TCS,EQ,21-Nov-18,1878.25,1871.0,1871.05,1798.55,1813.0,1812.0,1813.73,3840461,6965554445.0,182675,1879471,48.94,11,2018,2419.2045590273483,-0.03527219486223876,Slight positive
379,TCS,EQ,22-Nov-18,1812.0,1820.0,1847.6,1809.95,1816.2,1812.55,1830.63,3194219,5847440797.0,139414,1785075,55.88,11,2018,2416.5147334692647,0.00030353200883004305,Slight positive
380,TCS,EQ,26-Nov-18,1812.55,1819.0,1860.0,1784.5,1846.0,1846.1,1813.41,4333177,7857828743.0,203328,2541269,58.65,11,2018,2413.104290933167,0.01850983421147001,Slight positive
381,TCS,EQ,27-Nov-18,1846.1,1854.0,1897.9,1835.35,1895.0,1890.25,1864.24,3344839,6235572685.0,143244,1708874,51.09,11,2018,2410.702309033152,0.023915280862358612,Slight positive
382,TCS,EQ,28-Nov-18,1890.25,1889.0,1989.0,1882.5,1985.05,1983.9,1951.77,5313249,10370244429.0,227744,2551399,48.02,11,2018,2407.6102839400783,0.04954371114931888,Slight positive
383,TCS,EQ,29-Nov-18,1983.9,1997.0,1997.0,1942.55,1970.0,1960.55,1964.64,4035441,7928194386.0,160612,1363605,33.79,11,2018,2405.1638691805897,-0.011769746458994979,Slight positive
384,TCS,EQ,30-Nov-18,1960.55,1966.0,1991.0,1959.85,1974.8,1968.25,1972.18,5268901,10391195273.0,205076,3365155,63.87,11,2018,2402.064331429951,0.003927469332585254,Slight positive
385,TCS,EQ,3-Dec-18,1968.25,1984.0,1990.0,1968.3,1984.0,1982.4,1978.67,1610576,3186800046.0,125194,839773,52.14,12,2018,2401.1562525216955,0.0071891273974342695,Slight positive
386,TCS,EQ,4-Dec-18,1982.4,1983.0,2019.4,1971.0,2009.85,2010.85,2004.77,3270615,6556823315.0,143841,1493209,45.66,12,2018,2399.448711730228,0.01435129136400315,Slight positive
387,TCS,EQ,5-Dec-18,2010.85,2006.0,2018.0,1985.0,2003.9,2006.75,2004.02,2501539,5013123489.0,107625,1257790,50.28,12,2018,2398.139071138832,-0.002038938757241926,Slight positive
388,TCS,EQ,6-Dec-18,2006.75,1998.0,2017.0,1979.6,1990.0,1992.7,1997.82,2321216,4637371316.0,123556,1077051,46.4,12,2018,2396.8882804345862,-0.007001370374984384,Slight positive
389,TCS,EQ,7-Dec-18,1992.7,1985.05,2003.9,1973.0,1999.85,1995.2,1991.36,1680420,3346325827.0,99269,787957,46.89,12,2018,2395.9931596657934,0.0012545792141316348,Slight positive
390,TCS,EQ,10-Dec-18,1995.2,1975.0,2011.0,1960.0,1961.0,1975.8,1988.81,2010786,3999073164.0,131125,881798,43.85,12,2018,2394.875697160432,-0.009723336006415395,Slight positive
391,TCS,EQ,11-Dec-18,1975.8,1970.0,2010.0,1961.0,1997.05,2000.0,1993.07,2942014,5863626490.0,155565,1411423,47.97,12,2018,2393.345185288873,0.012248203259439316,Slight positive
392,TCS,EQ,12-Dec-18,2000.0,2001.1,2022.0,1984.95,2016.5,2016.8,2011.87,2219993,4466342396.0,137802,941049,42.39,12,2018,2392.247110468031,0.008399999999999963,Slight positive
393,TCS,EQ,13-Dec-18,2016.8,2024.0,2029.7,1974.5,1981.95,1982.6,1995.57,3748429,7480237533.0,230059,2212914,59.04,12,2018,2390.2399170554827,-0.01695755652518849,Slight positive
394,TCS,EQ,14-Dec-18,1982.6,1983.0,1998.95,1975.25,1989.0,1989.75,1984.61,2473761,4909442438.0,131978,1452064,58.7,12,2018,2388.9490625671415,0.003606375466559175,Slight positive
395,TCS,EQ,17-Dec-18,1989.75,1999.0,2004.9,1985.0,1992.9,1994.3,1993.85,1227921,2448295271.0,82547,588400,47.92,12,2018,2388.31866404673,0.0022867194371152255,Slight positive
396,TCS,EQ,18-Dec-18,1994.3,1991.9,2002.0,1976.4,1987.9,1987.85,1986.56,1768742,3513711449.0,98048,969344,54.8,12,2018,2387.399340065597,-0.0032342175199318035,Slight positive
397,TCS,EQ,19-Dec-18,1987.85,1984.8,1984.8,1960.05,1970.8,1968.45,1968.84,2498833,4919804831.0,162431,1521333,60.88,12,2018,2386.044998887601,-0.009759287672611028,Slight positive
398,TCS,EQ,20-Dec-18,1968.45,1953.8,1974.9,1946.0,1955.0,1954.05,1955.65,1940277,3794509954.0,110330,985457,50.79,12,2018,2384.963358157378,-0.0073154004419722085,Slight positive
399,TCS,EQ,21-Dec-18,1954.05,1948.0,1950.0,1886.55,1905.0,1895.8,1913.17,3729956,7136052188.0,148411,2165114,58.05,12,2018,2382.6201394649966,-0.029809882039865898,Slight positive
400,TCS,EQ,24-Dec-18,1895.8,1905.8,1938.9,1905.0,1922.0,1918.5,1924.7,1864116,3587857372.0,94556,584722,31.37,12,2018,2381.511679334669,0.011973836902626989,Slight positive
401,TCS,EQ,26-Dec-18,1918.5,1921.8,1921.8,1870.25,1892.0,1889.2,1884.77,2446614,4611297889.0,97165,1206484,49.31,12,2018,2379.9733011468666,-0.015272348188689056,Slight positive
402,TCS,EQ,27-Dec-18,1889.2,1909.0,1941.7,1872.1,1909.1,1908.95,1920.44,4968201,9541145914.0,143656,1869270,37.62,12,2018,2377.0033314590573,0.010454160491213171,Slight positive
403,TCS,EQ,28-Dec-18,1908.95,1915.0,1920.0,1893.0,1897.0,1896.05,1907.36,2239130,4270838132.0,112230,1238176,55.3,12,2018,2375.6404430564553,-0.006757641635454115,Slight positive
404,TCS,EQ,31-Dec-18,1896.05,1908.0,1909.0,1886.15,1894.75,1893.05,1896.42,1879740,3564772254.0,66284,1025862,54.57,12,2018,2374.4951341585047,-0.0015822367553598449,Slight positive
405,TCS,EQ,1-Jan-19,1893.05,1896.0,1910.0,1885.0,1905.9,1902.8,1899.78,1094883,2080034194.0,32636,489139,44.68,1,2019,2373.843992746822,0.005150418636591825,Slight positive
406,TCS,EQ,2-Jan-19,1902.8,1905.0,1934.45,1900.0,1919.0,1923.3,1922.9,2100463,4038986341.0,85488,664045,31.61,1,2019,2372.653984856441,0.010773596804708907,Slight positive
407,TCS,EQ,3-Jan-19,1923.3,1919.0,1944.95,1893.1,1901.0,1899.95,1916.85,2611668,5006177891.0,144072,1250117,47.87,1,2019,2371.106662124176,-0.012140591691363722,Slight positive
408,TCS,EQ,4-Jan-19,1899.95,1900.0,1901.2,1841.0,1882.0,1876.85,1869.19,4280862,8001741605.0,208198,1657983,38.73,1,2019,2368.4689130156976,-0.012158214689860336,Slight positive
409,TCS,EQ,7-Jan-19,1876.85,1891.8,1908.8,1881.0,1898.0,1897.9,1894.04,1856423,3516134996.0,87327,956009,51.5,1,2019,2367.3823724229364,0.0112156006074009,Slight positive
410,TCS,EQ,8-Jan-19,1897.9,1905.4,1906.4,1883.3,1891.0,1893.55,1892.03,1691756,3200853934.0,93357,795046,47.0,1,2019,2366.3874359277993,-0.0022920069550557143,Slight positive
411,TCS,EQ,9-Jan-19,1893.55,1907.4,1919.0,1866.7,1884.6,1886.95,1897.56,2414376,4581424759.0,120123,996472,41.27,1,2019,2364.955016287766,-0.0034855166222175216,Slight positive
412,TCS,EQ,10-Jan-19,1886.95,1890.0,1905.0,1872.1,1883.0,1888.55,1891.77,3053461,5776451270.0,123512,1290181,42.25,1,2019,2363.1616697879685,0.0008479291979119896,Slight positive
413,TCS,EQ,11-Jan-19,1888.55,1870.0,1875.0,1835.0,1843.45,1842.55,1849.37,9209862,17032412187.0,290559,2969901,32.25,1,2019,2357.3170086800806,-0.02435731116465012,Slight positive
414,TCS,EQ,14-Jan-19,1842.55,1850.0,1851.0,1810.0,1815.45,1813.25,1817.21,3615370,6569891233.0,193940,2059040,56.95,1,2019,2354.9298146759197,-0.01590187511872132,Slight positive
415,TCS,EQ,15-Jan-19,1813.25,1810.0,1869.35,1808.0,1866.0,1867.8,1857.55,7711653,14324788401.0,199057,1656095,21.48,1,2019,2350.4130330037665,0.030084103129739415,Slight positive
416,TCS,EQ,16-Jan-19,1867.8,1870.0,1875.0,1847.0,1873.95,1870.15,1861.89,2359280,4392724354.0,131093,1033927,43.82,1,2019,2349.054515227212,0.0012581646857265927,Slight positive
417,TCS,EQ,17-Jan-19,1870.15,1878.0,1898.0,1871.3,1895.0,1894.3,1887.33,2625816,4955787778.0,124983,1357445,51.7,1,2019,2347.6273217076596,0.012913402668235152,Slight positive
418,TCS,EQ,18-Jan-19,1894.3,1881.0,1904.2,1876.0,1899.5,1900.65,1891.36,1683728,3184540713.0,110667,811536,48.2,1,2019,2346.729632748808,0.0033521617484031374,Slight positive
419,TCS,EQ,21-Jan-19,1900.65,1902.0,1932.0,1895.45,1903.5,1908.7,1916.27,2409803,4617841217.0,119665,1055927,43.82,1,2019,2345.47416101462,0.004235393154973233,Slight positive
420,TCS,EQ,22-Jan-19,1908.7,1907.1,1918.25,1890.0,1896.7,1901.9,1902.97,2457093,4675762855.0,186202,1563235,63.62,1,2019,2344.1816257553055,-0.00356263425368053,Slight positive
421,TCS,EQ,23-Jan-19,1901.9,1901.0,1906.1,1870.0,1881.0,1875.6,1882.8,2578169,4854176209.0,116599,1508210,58.5,1,2019,2342.7533062281045,-0.013828276986171839,Slight positive
422,TCS,EQ,24-Jan-19,1875.6,1884.8,1905.25,1875.0,1902.0,1901.55,1893.8,1962927,3717393857.0,109822,967677,49.3,1,2019,2341.731743799198,0.013835572616762715,Slight positive
423,TCS,EQ,25-Jan-19,1901.55,1902.0,1935.0,1901.0,1919.5,1920.8,1921.92,2327080,4472468048.0,96992,1023079,43.96,1,2019,2340.5794731044457,0.010123320449107354,Slight positive
424,TCS,EQ,28-Jan-19,1920.8,1933.0,1962.0,1925.5,1960.0,1955.0,1948.39,2769033,5395144625.0,108034,1458544,52.67,1,2019,2339.3275973538975,0.017805081216159868,Slight positive
425,TCS,EQ,29-Jan-19,1955.0,1962.0,1989.05,1936.65,1983.35,1982.75,1959.99,2557626,5012920415.0,120832,1311491,51.28,1,2019,2338.261468142398,0.014194373401534621,Slight positive
426,TCS,EQ,30-Jan-19,1982.75,1979.6,1989.5,1954.65,1984.15,1981.4,1975.06,2429575,4798566667.0,112445,1325919,54.57,1,2019,2337.250780435842,-0.0006808725255327275,Slight positive
427,TCS,EQ,31-Jan-19,1981.4,1987.0,2019.75,1985.0,2009.5,2014.1,2008.37,4094319,8222922480.0,146142,2810409,68.64,1,2019,2335.715788660347,0.016503482386191592,Slight positive
428,TCS,EQ,1-Feb-19,2014.1,2009.5,2034.75,1998.1,2024.2,2029.95,2022.08,3064163,6195976320.0,113684,1682369,54.9,2,2019,2334.632663176288,0.007869519884812215,Slight positive
429,TCS,EQ,4-Feb-19,2029.95,2029.95,2055.45,2023.0,2049.2,2050.25,2039.87,1590764,3244951832.0,67625,718838,45.19,2,2019,2334.110641001649,0.010000246311485439,Slight positive
430,TCS,EQ,5-Feb-19,2050.25,2050.0,2055.0,2028.0,2051.0,2044.55,2043.13,1111404,2270739557.0,50408,333979,30.05,2,2019,2333.7397596932824,-0.002780148762346113,Slight positive
431,TCS,EQ,6-Feb-19,2044.55,2049.9,2086.85,2041.05,2070.0,2074.8,2067.55,1789812,3700533606.0,84074,886665,49.54,2,2019,2333.2067504607326,0.014795431757599564,Slight positive
432,TCS,EQ,7-Feb-19,2074.8,2074.75,2097.95,2067.0,2078.25,2082.9,2084.77,1339945,2793476400.0,67902,658726,49.16,2,2019,2332.8216098119206,0.003903990746096042,Slight positive
433,TCS,EQ,8-Feb-19,2082.9,2075.0,2089.5,2051.0,2055.65,2061.4,2072.46,1684474,3490998247.0,71171,936611,55.6,2,2019,2332.2976121947777,-0.010322147006577409,Slight positive
434,TCS,BL,11-Feb-19,2604.2,2061.4,2061.4,2061.4,2061.4,2061.4,2061.4,376308,775721311.2,1,0,0.0,2,2019,2332.1808285723873,0.0,Slight positive
435,TCS,EQ,11-Feb-19,2061.4,2060.0,2096.0,2048.9,2065.6,2065.9,2077.11,1778730,3694622316.0,83603,901516,50.68,2,2019,2331.6393276811837,0.0021829824391190744,Slight positive
436,TCS,EQ,12-Feb-19,2065.9,2070.0,2070.0,2018.0,2051.0,2051.6,2042.96,2422903,4949899351.0,115864,1168012,48.21,2,2019,2330.86575174371,-0.006921922648724599,Slight positive
437,TCS,EQ,13-Feb-19,2051.6,2062.0,2083.0,2050.5,2057.0,2065.4,2064.32,2808581,5797796620.0,141176,1586016,56.47,2,2019,2330.01841718567,0.0067264573991032695,Slight positive
438,TCS,EQ,14-Feb-19,2065.4,2060.05,2075.0,2033.05,2049.0,2044.6,2050.83,1724085,3535809085.0,82641,917991,53.25,2,2019,2329.4602683561725,-0.010070688486491841,Slight positive
439,TCS,EQ,15-Feb-19,2044.6,2049.0,2052.0,2010.95,2034.6,2029.7,2031.88,1930065,3921659542.0,96728,1068343,55.35,2,2019,2328.8054729159826,-0.007287488995402436,Slight positive
440,TCS,BL,18-Feb-19,2061.4,2029.7,2029.7,2029.7,2029.7,2029.7,2029.7,2474600,5022695620.0,1,0,0.0,2,2019,2327.970111547111,0.0,Slight positive
441,TCS,EQ,18-Feb-19,2029.7,2037.6,2041.95,1962.65,1969.6,1970.3,1988.87,2942184,5851634019.0,100585,1668905,56.72,2,2019,2326.786367589121,-0.029265408681085958,Slight positive
442,TCS,EQ,19-Feb-19,1970.3,1970.0,1971.0,1892.0,1907.6,1904.8,1930.07,4408554,8508831637.0,161765,2254434,51.14,2,2019,2324.7040282608896,-0.03324366847688165,Slight positive
443,TCS,EQ,20-Feb-19,1904.8,1915.0,1933.8,1881.3,1913.3,1914.75,1908.2,4645778,8865093022.0,139504,2232869,48.06,2,2019,2322.5832367091157,0.005223645527089538,Slight positive
444,TCS,EQ,21-Feb-19,1914.75,1914.75,1940.0,1897.05,1912.0,1914.2,1922.84,4683919,9006448535.0,171685,2335145,49.85,2,2019,2320.464278519479,-0.00028724376550459674,Slight positive
445,TCS,EQ,22-Feb-19,1914.2,1917.2,1930.0,1905.1,1929.0,1925.65,1920.72,2271955,4363786271.0,112148,1355421,59.66,2,2019,2319.4731133529567,0.005981611116915753,Slight positive
446,TCS,BL,25-Feb-19,2029.7,1925.65,1925.65,1925.65,1925.65,1925.65,1925.65,1057509,2036392206.0,2,0,0.0,2,2019,2319.0134588264864,0.0,Slight positive
447,TCS,EQ,25-Feb-19,1925.65,1932.5,1990.0,1930.5,1987.0,1985.15,1961.61,2934880,5757094593.0,140541,1341508,45.71,2,2019,2317.9355028728905,0.030898657596136303,Slight positive
448,TCS,EQ,26-Feb-19,1985.15,1984.0,2045.15,1972.25,2032.5,2038.7,2022.12,6453309,13049353836.0,177907,3366710,52.17,2,2019,2315.96706134548,0.026975291539682145,Slight positive
449,TCS,EQ,27-Feb-19,2038.7,2040.0,2074.95,2022.0,2052.5,2058.1,2050.25,4732082,9701947351.0,168823,2532055,53.51,2,2019,2314.6409548829315,0.009515867955069313,Slight positive
450,TCS,EQ,28-Feb-19,2058.1,2060.0,2071.35,1977.6,1983.5,1983.45,2009.42,8454295,16988212895.0,284872,3927877,46.46,2,2019,2311.625768469855,-0.0362713182061124,Slight positive
451,TCS,EQ,1-Mar-19,1983.45,1995.05,2005.0,1980.35,1995.0,1995.4,1993.73,4148548,8271064290.0,128204,2071633,49.94,3,2019,2310.219345878292,0.006024855680758279,Slight positive
452,TCS,EQ,5-Mar-19,1995.4,2005.0,2007.0,1976.6,1985.05,1988.1,1987.11,2449622,4867670462.0,151723,1394714,56.94,3,2019,2309.3756240065445,-0.0036584143530120627,Slight positive
453,TCS,EQ,6-Mar-19,1988.1,1989.3,2015.0,1985.05,2005.0,1999.6,2001.3,2635047,5273530564.0,179625,1257394,47.72,3,2019,2308.5052676503437,0.005784417282832965,Slight positive
454,TCS,EQ,7-Mar-19,1999.6,2005.0,2024.05,2000.2,2015.0,2013.3,2014.4,2539884,5116330320.0,126121,1392383,54.82,3,2019,2307.7079618347916,0.006851370274054913,Slight positive
455,TCS,EQ,8-Mar-19,2013.3,2025.0,2033.0,2010.05,2022.75,2022.7,2023.03,2031071,4108921516.0,116872,971744,47.84,3,2019,2307.0937303558753,0.004668951472706517,Slight positive
456,TCS,EQ,11-Mar-19,2022.7,2028.9,2033.0,2003.65,2016.15,2014.8,2017.1,3111689,6276593842.0,104833,2195339,70.55,3,2019,2306.1318211512526,-0.003905670638255865,Slight positive
457,TCS,EQ,12-Mar-19,2014.8,2014.05,2024.8,2003.0,2009.1,2012.45,2015.6,2658550,5358583633.0,132223,1716971,64.58,3,2019,2305.3084020883975,-0.0011663688703592578,Slight positive
458,TCS,EQ,13-Mar-19,2012.45,2013.0,2015.9,1978.6,1995.0,2000.5,2001.12,1833163,3668374640.0,112785,821473,44.81,3,2019,2304.7202519216607,-0.00593803572759577,Slight positive
459,TCS,EQ,14-Mar-19,2000.5,2004.95,2007.8,1981.0,1990.4,1987.4,1991.28,1905495,3794368664.0,124863,1000627,52.51,3,2019,2304.085073676604,-0.006548362909272631,Slight positive
460,TCS,EQ,15-Mar-19,1987.4,1998.9,2068.95,1991.0,2036.0,2039.95,2040.01,5184318,10576085296.0,164284,2256287,43.52,3,2019,2302.6543724642793,0.026441581966388128,Slight positive
461,TCS,EQ,18-Mar-19,2039.95,2043.0,2064.6,2011.0,2023.85,2022.8,2033.02,2349915,4777435477.0,116385,867727,36.93,3,2019,2301.968962325315,-0.008407068800705964,Slight positive
462,TCS,EQ,19-Mar-19,2022.8,2030.0,2030.0,1995.1,2028.5,2022.8,2010.71,2373993,4773416985.0,135360,1176359,49.55,3,2019,2301.2799299802023,0.0,Slight positive
463,TCS,EQ,20-Mar-19,2022.8,2028.0,2044.8,2000.0,2000.25,2015.05,2025.82,3091165,6262136193.0,161415,1678488,54.3,3,2019,2300.3629986994015,-0.003831322918726565,Slight positive
464,TCS,BL,22-Mar-19,1925.65,2015.05,2015.05,2015.05,2015.05,2015.05,2015.05,264913,533812940.7,1,264913,100.0,3,2019,2300.2846908725064,0.0,Slight positive
465,TCS,EQ,22-Mar-19,2015.05,2015.0,2016.0,1983.3,2010.0,2005.65,1998.96,3148149,6293031837.0,155770,1787595,56.78,3,2019,2299.326823685108,-0.004664896652688433,Slight positive
466,TCS,EQ,25-Mar-19,2005.65,2007.8,2007.8,1977.2,1980.8,1984.25,1987.88,2429205,4828960486.0,94852,1430988,58.91,3,2019,2298.5384018235586,-0.010669857652132797,Slight positive
467,TCS,EQ,26-Mar-19,1984.25,1984.0,1994.95,1958.05,1977.4,1982.65,1971.46,2316539,4566962638.0,114153,893480,38.57,3,2019,2297.7864046210457,-0.0008063500062995832,Slight positive
468,TCS,EQ,27-Mar-19,1982.65,1994.0,1998.0,1961.0,1964.85,1967.9,1979.12,2266166,4485003551.0,110306,1163070,51.32,3,2019,2297.01994575836,-0.007439537992081302,Slight positive
469,TCS,EQ,28-Mar-19,1967.9,1980.0,2014.6,1972.8,2004.45,2000.3,1993.96,4054489,8084506923.0,144600,2150827,53.05,3,2019,2295.791618733548,0.016464251232277904,Slight positive
470,TCS,EQ,29-Mar-19,2000.3,2019.0,2024.9,1983.55,2000.0,2001.65,2001.7,2948955,5902926701.0,134193,1191681,40.41,3,2019,2294.9086402890225,0.0006748987651852278,Slight positive
471,TCS,EQ,1-Apr-19,2001.65,2010.0,2039.95,2008.25,2034.95,2031.65,2027.91,2095740,4249964902.0,109983,748739,35.73,4,2019,2294.3482120666745,0.014987635200959248,Slight positive
472,TCS,EQ,2-Apr-19,2031.65,2037.1,2086.0,2037.0,2079.0,2079.3,2064.13,3719663,7677855817.0,124157,1757245,47.24,4,2019,2293.5387405668816,0.02345384293554509,Slight positive
473,TCS,EQ,3-Apr-19,2079.3,2085.0,2089.6,2058.1,2078.15,2079.3,2073.86,2939886,6096919299.0,119988,1164726,39.62,4,2019,2292.903262590952,0.0,Slight positive
474,TCS,EQ,4-Apr-19,2079.3,2078.15,2079.7,2007.4,2017.0,2014.5,2039.77,4397518,8969909269.0,145227,2310866,52.55,4,2019,2291.673471637029,-0.03116433415091624,Slight positive
475,TCS,EQ,5-Apr-19,2014.5,2028.65,2054.4,2018.8,2051.0,2048.3,2037.19,3152103,6421435440.0,96704,1536645,48.75,4,2019,2290.9053145202606,0.016778356912385384,Slight positive
476,TCS,EQ,8-Apr-19,2048.3,2059.0,2075.0,2032.7,2073.6,2070.75,2056.64,2194294,4512880261.0,130397,788699,35.94,4,2019,2290.422647948581,0.010960308548552344,Slight positive
477,TCS,EQ,9-Apr-19,2070.75,2070.0,2098.0,2057.65,2087.45,2091.5,2085.63,2690970,5612369594.0,122603,1036682,38.52,4,2019,2289.889251368253,0.010020523964747063,Slight positive
478,TCS,EQ,10-Apr-19,2091.5,2083.0,2085.5,2036.0,2043.65,2040.25,2053.91,3313062,6804718227.0,168190,1821699,54.99,4,2019,2289.0678258443227,-0.024503944537413336,Slight positive
479,TCS,EQ,11-Apr-19,2040.25,2045.0,2055.0,2013.65,2025.0,2019.5,2028.47,3422442,6942308979.0,133153,1568180,45.82,4,2019,2288.154646222472,-0.010170322264428378,Slight positive
480,TCS,EQ,12-Apr-19,2019.5,2038.0,2039.0,2007.0,2013.05,2014.5,2019.97,3198471,6460808052.0,126989,1040440,32.53,4,2019,2287.2910225269934,-0.0024758603614756236,Slight positive
481,TCS,EQ,15-Apr-19,2014.5,2070.0,2119.8,2041.0,2113.0,2113.3,2086.02,9189201,19168862828.0,282918,3402175,37.02,4,2019,2285.7276446820065,0.04904442789774155,Slight positive
482,TCS,EQ,16-Apr-19,2113.3,2120.0,2155.95,2115.55,2137.0,2131.8,2137.54,5771952,12337757820.0,222230,2514452,43.56,4,2019,2284.863762617779,0.0087540812946576,Slight positive
483,TCS,EQ,18-Apr-19,2131.8,2149.9,2155.0,2114.2,2149.25,2150.05,2138.81,3413728,7301311596.0,159168,1564757,45.84,4,2019,2284.4177582535553,0.008560840604184161,Slight positive
484,TCS,EQ,22-Apr-19,2150.05,2148.0,2176.0,2145.6,2160.3,2161.45,2165.74,2007135,4346926221.0,79881,717594,35.75,4,2019,2284.1790321785215,0.005302202274365619,Slight positive
485,TCS,EQ,23-Apr-19,2161.45,2163.0,2165.5,2134.05,2163.0,2155.05,2147.21,2163524,4645533582.0,88782,970246,44.85,4,2019,2283.9093763820324,-0.0029609752712298487,Slight positive
486,TCS,EQ,24-Apr-19,2155.05,2158.0,2195.0,2156.1,2168.6,2183.45,2172.32,3003071,6523621910.0,128669,1718919,57.24,4,2019,2283.619025469176,0.013178348530196393,Slight positive
487,TCS,EQ,25-Apr-19,2183.45,2175.0,2205.0,2168.05,2203.0,2195.0,2189.55,4211526,9221344246.0,108403,2971130,70.55,4,2019,2283.2612777985983,0.0052897936751472585,Slight positive
488,TCS,EQ,26-Apr-19,2195.0,2203.0,2243.95,2193.15,2231.1,2238.55,2225.36,2716958,6046198156.0,110079,1175323,43.26,4,2019,2283.1451380727785,0.01984054669703883,Slight positive
489,TCS,EQ,30-Apr-19,2238.55,2238.55,2266.95,2230.1,2256.25,2260.35,2252.48,3488395,7857544876.0,135194,2026970,58.11,4,2019,2283.069367132844,0.009738446762413089,Slight positive
490,TCS,EQ,2-May-19,2260.35,2255.0,2259.4,2211.1,2214.7,2215.4,2227.88,2457699,5475449035.0,106215,1064368,43.31,5,2019,2282.9112642728933,-0.01988630079412468,Slight positive
491,TCS,EQ,3-May-19,2215.4,2185.0,2186.05,2125.0,2137.0,2132.0,2153.0,3780886,8140257404.0,188561,1641641,43.42,5,2019,2282.3707888136264,-0.037645571905750685,Slight positive
492,TCS,EQ,6-May-19,2132.0,2110.0,2165.0,2108.5,2155.2,2157.85,2150.11,2891422,6216881349.0,109314,1224571,42.35,5,2019,2282.030673465189,0.012124765478424004,Slight positive
493,TCS,EQ,7-May-19,2157.85,2160.05,2184.35,2138.8,2154.0,2151.95,2163.53,2201698,4763441090.0,86096,975603,44.31,5,2019,2281.760687564598,-0.0027342030261603423,Slight positive
494,TCS,EQ,8-May-19,2151.95,2151.0,2168.0,2130.4,2156.0,2152.85,2151.85,1824895,3926902425.0,77713,781526,42.83,5,2019,2281.53930119227,0.0004182253305142769,Slight positive
495,TCS,EQ,9-May-19,2152.85,2145.0,2184.1,2136.1,2171.2,2172.55,2166.98,2264162,4906404979.0,106297,1251459,55.27,5,2019,2281.307566499427,0.009150660752026418,Slight positive
496,TCS,EQ,10-May-19,2172.55,2175.0,2192.0,2125.85,2130.25,2135.8,2161.83,2039633,4409349006.0,85446,873181,42.81,5,2019,2281.0293990799355,-0.0169156060850153,Slight positive
497,TCS,EQ,13-May-19,2135.8,2133.0,2167.0,2121.65,2134.0,2128.75,2143.87,1701744,3648325263.0,74014,677242,39.8,5,2019,2280.7868990005036,-0.0033008708680588583,Slight positive
